Date,Close,Stock,,Date,Close,Stock,,Date,Close,Stock
8/22/2017 16:00,91.56,JPM,,8/22/2017 16:00,93.64,STT,,8/22/2017 16:00,89.06,NTRS
8/23/2017 16:00,91.67,JPM,,8/23/2017 16:00,93.45,STT,,8/23/2017 16:00,89.21,NTRS
8/24/2017 16:00,91.52,JPM,,8/24/2017 16:00,93.78,STT,,8/24/2017 16:00,89.75,NTRS
8/25/2017 16:00,91.89,JPM,,8/25/2017 16:00,93.47,STT,,8/25/2017 16:00,89.73,NTRS
8/28/2017 16:00,91.6,JPM,,8/28/2017 16:00,92.9,STT,,8/28/2017 16:00,88.96,NTRS
8/29/2017 16:00,91.1,JPM,,8/29/2017 16:00,92,STT,,8/29/2017 16:00,88.54,NTRS
8/30/2017 16:00,91.31,JPM,,8/30/2017 16:00,92.4,STT,,8/30/2017 16:00,88.31,NTRS
8/31/2017 16:00,90.89,JPM,,8/31/2017 16:00,92.49,STT,,8/31/2017 16:00,88.5,NTRS
9/1/2017 16:00,91.7,JPM,,9/1/2017 16:00,93.18,STT,,9/1/2017 16:00,88.96,NTRS
9/5/2017 16:00,89.51,JPM,,9/5/2017 16:00,91.79,STT,,9/5/2017 16:00,86.51,NTRS
9/6/2017 16:00,90.11,JPM,,9/6/2017 16:00,91.63,STT,,9/6/2017 16:00,86.59,NTRS
9/7/2017 16:00,88.53,JPM,,9/7/2017 16:00,90.97,STT,,9/7/2017 16:00,86.84,NTRS
9/8/2017 16:00,88.42,JPM,,9/8/2017 16:00,92.5,STT,,9/8/2017 16:00,88.46,NTRS
9/11/2017 16:00,89.79,JPM,,9/11/2017 16:00,94.33,STT,,9/11/2017 16:00,90.03,NTRS
9/12/2017 16:00,90.89,JPM,,9/12/2017 16:00,94.96,STT,,9/12/2017 16:00,90.57,NTRS
9/13/2017 16:00,91.15,JPM,,9/13/2017 16:00,94.27,STT,,9/13/2017 16:00,88.27,NTRS
9/14/2017 16:00,90.97,JPM,,9/14/2017 16:00,94.1,STT,,9/14/2017 16:00,87.81,NTRS
9/15/2017 16:00,91.62,JPM,,9/15/2017 16:00,94.04,STT,,9/15/2017 16:00,87.96,NTRS
9/18/2017 16:00,92.92,JPM,,9/18/2017 16:00,94.76,STT,,9/18/2017 16:00,88.54,NTRS
9/19/2017 16:00,93.94,JPM,,9/19/2017 16:00,95.68,STT,,9/19/2017 16:00,88.58,NTRS
9/20/2017 16:00,93.94,JPM,,9/20/2017 16:00,95.82,STT,,9/20/2017 16:00,89.68,NTRS
9/21/2017 16:00,95.03,JPM,,9/21/2017 16:00,95.95,STT,,9/21/2017 16:00,90.84,NTRS
9/22/2017 16:00,94.83,JPM,,9/22/2017 16:00,95.56,STT,,9/22/2017 16:00,90.42,NTRS
9/25/2017 16:00,94.12,JPM,,9/25/2017 16:00,94.46,STT,,9/25/2017 16:00,89.39,NTRS
9/26/2017 16:00,93.7,JPM,,9/26/2017 16:00,93.91,STT,,9/26/2017 16:00,89.87,NTRS
9/27/2017 16:00,95.18,JPM,,9/27/2017 16:00,95.54,STT,,9/27/2017 16:00,91.68,NTRS
9/28/2017 16:00,95.38,JPM,,9/28/2017 16:00,95.81,STT,,9/28/2017 16:00,91.93,NTRS
9/29/2017 16:00,95.51,JPM,,9/29/2017 16:00,95.54,STT,,9/29/2017 16:00,91.93,NTRS
10/2/2017 16:00,96.84,JPM,,10/2/2017 16:00,96.34,STT,,10/2/2017 16:00,92.5,NTRS
10/3/2017 16:00,97.35,JPM,,10/3/2017 16:00,96.99,STT,,10/3/2017 16:00,92.39,NTRS
10/4/2017 16:00,96.36,JPM,,10/4/2017 16:00,97.11,STT,,10/4/2017 16:00,91.66,NTRS
10/5/2017 16:00,97.09,JPM,,10/5/2017 16:00,98.95,STT,,10/5/2017 16:00,92.97,NTRS
10/6/2017 16:00,96.92,JPM,,10/6/2017 16:00,98.8,STT,,10/6/2017 16:00,93.27,NTRS
10/9/2017 16:00,96.41,JPM,,10/9/2017 16:00,98.09,STT,,10/9/2017 16:00,92.65,NTRS
10/10/2017 16:00,97.13,JPM,,10/10/2017 16:00,99.17,STT,,10/10/2017 16:00,93.27,NTRS
10/11/2017 16:00,96.84,JPM,,10/11/2017 16:00,99.29,STT,,10/11/2017 16:00,93.73,NTRS
10/12/2017 16:00,95.99,JPM,,10/12/2017 16:00,98.63,STT,,10/12/2017 16:00,93.35,NTRS
10/13/2017 16:00,95.86,JPM,,10/13/2017 16:00,99.26,STT,,10/13/2017 16:00,92.99,NTRS
10/16/2017 16:00,97.84,JPM,,10/16/2017 16:00,98.54,STT,,10/16/2017 16:00,91.92,NTRS
10/17/2017 16:00,97.62,JPM,,10/17/2017 16:00,97.15,STT,,10/17/2017 16:00,91.1,NTRS
10/18/2017 16:00,97.99,JPM,,10/18/2017 16:00,98.35,STT,,10/18/2017 16:00,94.58,NTRS
10/19/2017 16:00,98.11,JPM,,10/19/2017 16:00,97.48,STT,,10/19/2017 16:00,94.98,NTRS
10/20/2017 16:00,99.51,JPM,,10/20/2017 16:00,99.12,STT,,10/20/2017 16:00,95.27,NTRS
10/23/2017 16:00,99.34,JPM,,10/23/2017 16:00,96.17,STT,,10/23/2017 16:00,95.41,NTRS
10/24/2017 16:00,100.92,JPM,,10/24/2017 16:00,96.43,STT,,10/24/2017 16:00,96.45,NTRS
10/25/2017 16:00,101.02,JPM,,10/25/2017 16:00,94.05,STT,,10/25/2017 16:00,94.76,NTRS
10/26/2017 16:00,101.74,JPM,,10/26/2017 16:00,94.74,STT,,10/26/2017 16:00,95.52,NTRS
10/27/2017 16:00,101.77,JPM,,10/27/2017 16:00,93.51,STT,,10/27/2017 16:00,94.71,NTRS
10/30/2017 16:00,101.41,JPM,,10/30/2017 16:00,93.29,STT,,10/30/2017 16:00,94.65,NTRS
10/31/2017 16:00,100.61,JPM,,10/31/2017 16:00,92,STT,,10/31/2017 16:00,93.52,NTRS
11/1/2017 16:00,100.92,JPM,,11/1/2017 16:00,92.25,STT,,11/1/2017 16:00,93.41,NTRS
11/2/2017 16:00,101.59,JPM,,11/2/2017 16:00,92.51,STT,,11/2/2017 16:00,94.01,NTRS
11/3/2017 16:00,101.41,JPM,,11/3/2017 16:00,92.53,STT,,11/3/2017 16:00,94.39,NTRS
11/6/2017 16:00,100.78,JPM,,11/6/2017 16:00,92.29,STT,,11/6/2017 16:00,94.22,NTRS
11/7/2017 16:00,98.75,JPM,,11/7/2017 16:00,90.28,STT,,11/7/2017 16:00,92.41,NTRS
11/8/2017 16:00,97.64,JPM,,11/8/2017 16:00,91.13,STT,,11/8/2017 16:00,92.87,NTRS
11/9/2017 16:00,97.63,JPM,,11/9/2017 16:00,90.77,STT,,11/9/2017 16:00,92.16,NTRS
11/10/2017 16:00,97.51,JPM,,11/10/2017 16:00,90.65,STT,,11/10/2017 16:00,92.51,NTRS
11/13/2017 16:00,97.86,JPM,,11/13/2017 16:00,90.79,STT,,11/13/2017 16:00,92.46,NTRS
11/14/2017 16:00,97.27,JPM,,11/14/2017 16:00,91.31,STT,,11/14/2017 16:00,92.64,NTRS
11/15/2017 16:00,98.19,JPM,,11/15/2017 16:00,91.86,STT,,11/15/2017 16:00,93.28,NTRS
11/16/2017 16:00,98.47,JPM,,11/16/2017 16:00,92.4,STT,,11/16/2017 16:00,93.71,NTRS
11/17/2017 16:00,98.14,JPM,,11/17/2017 16:00,92.31,STT,,11/17/2017 16:00,94.07,NTRS
11/20/2017 16:00,99.01,JPM,,11/20/2017 16:00,93.06,STT,,11/20/2017 16:00,94.43,NTRS
11/21/2017 16:00,98.93,JPM,,11/21/2017 16:00,93.06,STT,,11/21/2017 16:00,94.46,NTRS
11/22/2017 16:00,98.64,JPM,,11/22/2017 16:00,92.67,STT,,11/22/2017 16:00,94.39,NTRS
11/24/2017 13:00,98.32,JPM,,11/24/2017 13:00,92.46,STT,,11/24/2017 13:00,94.26,NTRS
11/27/2017 16:00,97.93,JPM,,11/27/2017 16:00,91.36,STT,,11/27/2017 16:00,94.11,NTRS
11/28/2017 16:00,101.36,JPM,,11/28/2017 16:00,93.14,STT,,11/28/2017 16:00,96.29,NTRS
11/29/2017 16:00,103.73,JPM,,11/29/2017 16:00,94.68,STT,,11/29/2017 16:00,98.24,NTRS
11/30/2017 16:00,104.52,JPM,,11/30/2017 16:00,95.35,STT,,11/30/2017 16:00,97.78,NTRS
12/1/2017 16:00,104.79,JPM,,12/1/2017 16:00,95.48,STT,,12/1/2017 16:00,97.66,NTRS
12/4/2017 16:00,106.95,JPM,,12/4/2017 16:00,97.1,STT,,12/4/2017 16:00,98.95,NTRS
12/5/2017 16:00,105.72,JPM,,12/5/2017 16:00,96.83,STT,,12/5/2017 16:00,96.95,NTRS
12/6/2017 16:00,104.93,JPM,,12/6/2017 16:00,96.52,STT,,12/6/2017 16:00,96.5,NTRS
12/7/2017 16:00,104.62,JPM,,12/7/2017 16:00,96.92,STT,,12/7/2017 16:00,97.32,NTRS
12/8/2017 16:00,105.93,JPM,,12/8/2017 16:00,97.67,STT,,12/8/2017 16:00,97.73,NTRS
12/11/2017 16:00,105.62,JPM,,12/11/2017 16:00,97.41,STT,,12/11/2017 16:00,97.56,NTRS
12/12/2017 16:00,106.85,JPM,,12/12/2017 16:00,98.18,STT,,12/12/2017 16:00,98.55,NTRS
12/13/2017 16:00,105.51,JPM,,12/13/2017 16:00,99.18,STT,,12/13/2017 16:00,97.48,NTRS
12/14/2017 16:00,104.66,JPM,,12/14/2017 16:00,97.97,STT,,12/14/2017 16:00,96.59,NTRS
12/15/2017 16:00,106.14,JPM,,12/15/2017 16:00,98.53,STT,,12/15/2017 16:00,97.85,NTRS
12/18/2017 16:00,106.96,JPM,,12/18/2017 16:00,98.21,STT,,12/18/2017 16:00,98.59,NTRS
12/19/2017 16:00,106.51,JPM,,12/19/2017 16:00,97.87,STT,,12/19/2017 16:00,98.02,NTRS
12/20/2017 16:00,106.14,JPM,,12/20/2017 16:00,97.08,STT,,12/20/2017 16:00,98.44,NTRS
12/21/2017 16:00,107.83,JPM,,12/21/2017 16:00,98.31,STT,,12/21/2017 16:00,100.05,NTRS
12/22/2017 16:00,107.45,JPM,,12/22/2017 16:00,97.93,STT,,12/22/2017 16:00,98.98,NTRS
12/26/2017 16:00,107.02,JPM,,12/26/2017 16:00,97.44,STT,,12/26/2017 16:00,98.7,NTRS
12/27/2017 16:00,107.22,JPM,,12/27/2017 16:00,97.71,STT,,12/27/2017 16:00,98.68,NTRS
12/28/2017 16:00,107.79,JPM,,12/28/2017 16:00,98.23,STT,,12/28/2017 16:00,100.32,NTRS
12/29/2017 16:00,106.94,JPM,,12/29/2017 16:00,97.61,STT,,12/29/2017 16:00,99.89,NTRS
1/2/2018 16:00,107.95,JPM,,1/2/2018 16:00,96.72,STT,,1/2/2018 16:00,99.46,NTRS
1/3/2018 16:00,108.06,JPM,,1/3/2018 16:00,97.43,STT,,1/3/2018 16:00,100.05,NTRS
1/4/2018 16:00,109.04,JPM,,1/4/2018 16:00,98.48,STT,,1/4/2018 16:00,101.55,NTRS
1/5/2018 16:00,108.34,JPM,,1/5/2018 16:00,98.57,STT,,1/5/2018 16:00,102,NTRS
1/8/2018 16:00,108.5,JPM,,1/8/2018 16:00,99.65,STT,,1/8/2018 16:00,102.5,NTRS
1/9/2018 16:00,109.05,JPM,,1/9/2018 16:00,101.4,STT,,1/9/2018 16:00,104.26,NTRS
1/10/2018 16:00,110.25,JPM,,1/10/2018 16:00,104.25,STT,,1/10/2018 16:00,105.76,NTRS
1/11/2018 16:00,110.84,JPM,,1/11/2018 16:00,105.78,STT,,1/11/2018 16:00,105.95,NTRS
1/12/2018 16:00,112.67,JPM,,1/12/2018 16:00,107.24,STT,,1/12/2018 16:00,107.26,NTRS
1/16/2018 16:00,112.27,JPM,,1/16/2018 16:00,105.97,STT,,1/16/2018 16:00,106.61,NTRS
1/17/2018 16:00,112.99,JPM,,1/17/2018 16:00,106.4,STT,,1/17/2018 16:00,106.89,NTRS
1/18/2018 16:00,113.26,JPM,,1/18/2018 16:00,105.05,STT,,1/18/2018 16:00,105.38,NTRS
1/19/2018 16:00,113.01,JPM,,1/19/2018 16:00,107.61,STT,,1/19/2018 16:00,106.49,NTRS
1/22/2018 16:00,114.33,JPM,,1/22/2018 16:00,108.99,STT,,1/22/2018 16:00,107.43,NTRS
1/23/2018 16:00,114.21,JPM,,1/23/2018 16:00,112.18,STT,,1/23/2018 16:00,106.89,NTRS
1/24/2018 16:00,115.67,JPM,,1/24/2018 16:00,112.71,STT,,1/24/2018 16:00,106.17,NTRS
1/25/2018 16:00,115.7,JPM,,1/25/2018 16:00,110.33,STT,,1/25/2018 16:00,105.01,NTRS
1/26/2018 16:00,116.32,JPM,,1/26/2018 16:00,110.91,STT,,1/26/2018 16:00,106.18,NTRS
1/29/2018 16:00,116.2,JPM,,1/29/2018 16:00,111.69,STT,,1/29/2018 16:00,106.94,NTRS
1/30/2018 16:00,115.11,JPM,,1/30/2018 16:00,110.14,STT,,1/30/2018 16:00,105.69,NTRS
1/31/2018 16:00,115.67,JPM,,1/31/2018 16:00,110.17,STT,,1/31/2018 16:00,105.39,NTRS
2/1/2018 16:00,116.87,JPM,,2/1/2018 16:00,110.33,STT,,2/1/2018 16:00,106.78,NTRS
2/2/2018 16:00,114.28,JPM,,2/2/2018 16:00,107.47,STT,,2/2/2018 16:00,104.63,NTRS
2/5/2018 16:00,108.8,JPM,,2/5/2018 16:00,102.47,STT,,2/5/2018 16:00,99.74,NTRS
2/6/2018 16:00,112.11,JPM,,2/6/2018 16:00,104.5,STT,,2/6/2018 16:00,101.36,NTRS
2/7/2018 16:00,112.87,JPM,,2/7/2018 16:00,103.52,STT,,2/7/2018 16:00,100.73,NTRS
2/8/2018 16:00,107.88,JPM,,2/8/2018 16:00,98.54,STT,,2/8/2018 16:00,96.2,NTRS
2/9/2018 16:00,110.04,JPM,,2/9/2018 16:00,100.01,STT,,2/9/2018 16:00,97.38,NTRS
2/12/2018 16:00,111.74,JPM,,2/12/2018 16:00,101.78,STT,,2/12/2018 16:00,99.36,NTRS
2/13/2018 16:00,112.43,JPM,,2/13/2018 16:00,101.27,STT,,2/13/2018 16:00,99.35,NTRS
2/14/2018 16:00,115.03,JPM,,2/14/2018 16:00,103.94,STT,,2/14/2018 16:00,102.69,NTRS
2/15/2018 16:00,115.51,JPM,,2/15/2018 16:00,103.96,STT,,2/15/2018 16:00,103.87,NTRS
2/16/2018 16:00,114.68,JPM,,2/16/2018 16:00,104.55,STT,,2/16/2018 16:00,104.86,NTRS
2/20/2018 16:00,114.71,JPM,,2/20/2018 16:00,103.79,STT,,2/20/2018 16:00,104.72,NTRS
2/21/2018 16:00,115.19,JPM,,2/21/2018 16:00,103.96,STT,,2/21/2018 16:00,105.38,NTRS
2/22/2018 16:00,114.98,JPM,,2/22/2018 16:00,102.72,STT,,2/22/2018 16:00,104.12,NTRS
2/23/2018 16:00,117.31,JPM,,2/23/2018 16:00,104.5,STT,,2/23/2018 16:00,106.56,NTRS
2/26/2018 16:00,118.77,JPM,,2/26/2018 16:00,106.82,STT,,2/26/2018 16:00,108.84,NTRS
2/27/2018 16:00,117.36,JPM,,2/27/2018 16:00,107.17,STT,,2/27/2018 16:00,107.59,NTRS
2/28/2018 16:00,115.5,JPM,,2/28/2018 16:00,106.15,STT,,2/28/2018 16:00,105.87,NTRS
3/1/2018 16:00,113.43,JPM,,3/1/2018 16:00,104.58,STT,,3/1/2018 16:00,103.67,NTRS
3/2/2018 16:00,113.32,JPM,,3/2/2018 16:00,104.28,STT,,3/2/2018 16:00,104.71,NTRS
3/5/2018 16:00,115.06,JPM,,3/5/2018 16:00,105.85,STT,,3/5/2018 16:00,106.36,NTRS
3/6/2018 16:00,115.16,JPM,,3/6/2018 16:00,105.46,STT,,3/6/2018 16:00,106.72,NTRS
3/7/2018 16:00,114.73,JPM,,3/7/2018 16:00,105.35,STT,,3/7/2018 16:00,107.62,NTRS
3/8/2018 16:00,114.74,JPM,,3/8/2018 16:00,106.18,STT,,3/8/2018 16:00,107.77,NTRS
3/9/2018 16:00,118.04,JPM,,3/9/2018 16:00,109.83,STT,,3/9/2018 16:00,110.7,NTRS
3/12/2018 16:00,117.66,JPM,,3/12/2018 16:00,108.83,STT,,3/12/2018 16:00,109.51,NTRS
3/13/2018 16:00,116.25,JPM,,3/13/2018 16:00,107.33,STT,,3/13/2018 16:00,108.55,NTRS
3/14/2018 16:00,114.95,JPM,,3/14/2018 16:00,105.78,STT,,3/14/2018 16:00,106.49,NTRS
3/15/2018 16:00,115.24,JPM,,3/15/2018 16:00,105.9,STT,,3/15/2018 16:00,106.1,NTRS
3/16/2018 16:00,115.44,JPM,,3/16/2018 16:00,106.87,STT,,3/16/2018 16:00,107.21,NTRS
3/19/2018 16:00,114.53,JPM,,3/19/2018 16:00,105.83,STT,,3/19/2018 16:00,106.72,NTRS
3/20/2018 16:00,114.64,JPM,,3/20/2018 16:00,106.15,STT,,3/20/2018 16:00,106.35,NTRS
3/21/2018 16:00,114.74,JPM,,3/21/2018 16:00,106.81,STT,,3/21/2018 16:00,106.95,NTRS
3/22/2018 16:00,109.95,JPM,,3/22/2018 16:00,101.5,STT,,3/22/2018 16:00,102.51,NTRS
3/23/2018 16:00,107.01,JPM,,3/23/2018 16:00,97.71,STT,,3/23/2018 16:00,99.45,NTRS
3/26/2018 16:00,110.31,JPM,,3/26/2018 16:00,101.45,STT,,3/26/2018 16:00,103.8,NTRS
3/27/2018 16:00,108.17,JPM,,3/27/2018 16:00,98.96,STT,,3/27/2018 16:00,101.58,NTRS
3/28/2018 16:00,108,JPM,,3/28/2018 16:00,98.28,STT,,3/28/2018 16:00,101.13,NTRS
3/29/2018 16:00,109.97,JPM,,3/29/2018 16:00,99.73,STT,,3/29/2018 16:00,103.13,NTRS
4/2/2018 16:00,107.85,JPM,,4/2/2018 16:00,97.22,STT,,4/2/2018 16:00,101.41,NTRS
4/3/2018 16:00,109.33,JPM,,4/3/2018 16:00,99.33,STT,,4/3/2018 16:00,103.91,NTRS
4/4/2018 16:00,110.99,JPM,,4/4/2018 16:00,99.94,STT,,4/4/2018 16:00,104.8,NTRS
4/5/2018 16:00,111.88,JPM,,4/5/2018 16:00,100.57,STT,,4/5/2018 16:00,104.46,NTRS
4/6/2018 16:00,109.09,JPM,,4/6/2018 16:00,97.49,STT,,4/6/2018 16:00,101.17,NTRS
4/9/2018 16:00,110.4,JPM,,4/9/2018 16:00,98.3,STT,,4/9/2018 16:00,102.03,NTRS
4/10/2018 16:00,112.51,JPM,,4/10/2018 16:00,99.91,STT,,4/10/2018 16:00,103.25,NTRS
4/11/2018 16:00,110.62,JPM,,4/11/2018 16:00,98.63,STT,,4/11/2018 16:00,102.31,NTRS
4/12/2018 16:00,113.37,JPM,,4/12/2018 16:00,101.09,STT,,4/12/2018 16:00,105.04,NTRS
4/13/2018 16:00,110.3,JPM,,4/13/2018 16:00,99.8,STT,,4/13/2018 16:00,103.91,NTRS
4/16/2018 16:00,110.21,JPM,,4/16/2018 16:00,100.6,STT,,4/16/2018 16:00,104.89,NTRS
4/17/2018 16:00,110.21,JPM,,4/17/2018 16:00,100.94,STT,,4/17/2018 16:00,106.45,NTRS
4/18/2018 16:00,109.32,JPM,,4/18/2018 16:00,101.42,STT,,4/18/2018 16:00,106.31,NTRS
4/19/2018 16:00,111.72,JPM,,4/19/2018 16:00,104.18,STT,,4/19/2018 16:00,108.15,NTRS
4/20/2018 16:00,111.47,JPM,,4/20/2018 16:00,99.66,STT,,4/20/2018 16:00,107.65,NTRS
4/23/2018 16:00,110.93,JPM,,4/23/2018 16:00,102.3,STT,,4/23/2018 16:00,107.39,NTRS
4/24/2018 16:00,110.41,JPM,,4/24/2018 16:00,101.1,STT,,4/24/2018 16:00,107.04,NTRS
4/25/2018 16:00,109.99,JPM,,4/25/2018 16:00,100.89,STT,,4/25/2018 16:00,106.83,NTRS
4/26/2018 16:00,110.1,JPM,,4/26/2018 16:00,100.59,STT,,4/26/2018 16:00,107.43,NTRS
4/27/2018 16:00,109.4,JPM,,4/27/2018 16:00,100.26,STT,,4/27/2018 16:00,107.52,NTRS
4/30/2018 16:00,108.78,JPM,,4/30/2018 16:00,99.78,STT,,4/30/2018 16:00,106.75,NTRS
5/1/2018 16:00,108.78,JPM,,5/1/2018 16:00,98.4,STT,,5/1/2018 16:00,105.91,NTRS
5/2/2018 16:00,107.92,JPM,,5/2/2018 16:00,97.74,STT,,5/2/2018 16:00,104.56,NTRS
5/3/2018 16:00,107.24,JPM,,5/3/2018 16:00,96.4,STT,,5/3/2018 16:00,103.98,NTRS
5/4/2018 16:00,108.43,JPM,,5/4/2018 16:00,97.75,STT,,5/4/2018 16:00,104.84,NTRS
5/7/2018 16:00,109.37,JPM,,5/7/2018 16:00,98.5,STT,,5/7/2018 16:00,105.36,NTRS
5/8/2018 16:00,110.99,JPM,,5/8/2018 16:00,99.3,STT,,5/8/2018 16:00,105.45,NTRS
5/9/2018 16:00,113.41,JPM,,5/9/2018 16:00,101.11,STT,,5/9/2018 16:00,106.23,NTRS
5/10/2018 16:00,114.29,JPM,,5/10/2018 16:00,101.78,STT,,5/10/2018 16:00,107.9,NTRS
5/11/2018 16:00,113.86,JPM,,5/11/2018 16:00,102.01,STT,,5/11/2018 16:00,108.92,NTRS
5/14/2018 16:00,113.9,JPM,,5/14/2018 16:00,102.31,STT,,5/14/2018 16:00,108.64,NTRS
5/15/2018 16:00,113.03,JPM,,5/15/2018 16:00,101.21,STT,,5/15/2018 16:00,107.91,NTRS
5/16/2018 16:00,113.34,JPM,,5/16/2018 16:00,101.1,STT,,5/16/2018 16:00,108.19,NTRS
5/17/2018 16:00,112.96,JPM,,5/17/2018 16:00,101.24,STT,,5/17/2018 16:00,108.66,NTRS
5/18/2018 16:00,111.13,JPM,,5/18/2018 16:00,99.32,STT,,5/18/2018 16:00,107.82,NTRS
5/21/2018 16:00,112.15,JPM,,5/21/2018 16:00,99.99,STT,,5/21/2018 16:00,108.45,NTRS
5/22/2018 16:00,113.01,JPM,,5/22/2018 16:00,100.33,STT,,5/22/2018 16:00,108.43,NTRS
5/23/2018 16:00,112.49,JPM,,5/23/2018 16:00,100.42,STT,,5/23/2018 16:00,107.85,NTRS
5/24/2018 16:00,111.23,JPM,,5/24/2018 16:00,100.71,STT,,5/24/2018 16:00,107.53,NTRS
5/25/2018 16:00,110.66,JPM,,5/25/2018 16:00,100.47,STT,,5/25/2018 16:00,106.61,NTRS
5/29/2018 16:00,105.93,JPM,,5/29/2018 16:00,95.08,STT,,5/29/2018 16:00,102.3,NTRS
5/30/2018 16:00,108.35,JPM,,5/30/2018 16:00,97.42,STT,,5/30/2018 16:00,103.72,NTRS
5/31/2018 16:00,107.01,JPM,,5/31/2018 16:00,96.11,STT,,5/31/2018 16:00,102.52,NTRS
6/1/2018 16:00,108.4,JPM,,6/1/2018 16:00,98.45,STT,,6/1/2018 16:00,105.76,NTRS
6/4/2018 16:00,108.45,JPM,,6/4/2018 16:00,98.41,STT,,6/4/2018 16:00,105.31,NTRS
6/5/2018 16:00,107.84,JPM,,6/5/2018 16:00,97.81,STT,,6/5/2018 16:00,105.04,NTRS
6/6/2018 16:00,110.36,JPM,,6/6/2018 16:00,99.49,STT,,6/6/2018 16:00,106.75,NTRS
6/7/2018 16:00,110.8,JPM,,6/7/2018 16:00,100.85,STT,,6/7/2018 16:00,107.1,NTRS
6/8/2018 16:00,111.11,JPM,,6/8/2018 16:00,100.46,STT,,6/8/2018 16:00,106.92,NTRS
6/11/2018 16:00,110.83,JPM,,6/11/2018 16:00,100.24,STT,,6/11/2018 16:00,106.5,NTRS
6/12/2018 16:00,110.19,JPM,,6/12/2018 16:00,99.42,STT,,6/12/2018 16:00,106.73,NTRS
6/13/2018 16:00,109.97,JPM,,6/13/2018 16:00,98.36,STT,,6/13/2018 16:00,106.29,NTRS
6/14/2018 16:00,108.03,JPM,,6/14/2018 16:00,98.26,STT,,6/14/2018 16:00,106.95,NTRS
6/15/2018 16:00,107.9,JPM,,6/15/2018 16:00,98.34,STT,,6/15/2018 16:00,106.89,NTRS
6/18/2018 16:00,108.18,JPM,,6/18/2018 16:00,98.66,STT,,6/18/2018 16:00,107.11,NTRS
6/19/2018 16:00,107.55,JPM,,6/19/2018 16:00,97.74,STT,,6/19/2018 16:00,107.8,NTRS
6/20/2018 16:00,107.54,JPM,,6/20/2018 16:00,97.73,STT,,6/20/2018 16:00,107.77,NTRS
6/21/2018 16:00,107.51,JPM,,6/21/2018 16:00,98.19,STT,,6/21/2018 16:00,107.73,NTRS
6/22/2018 16:00,105.75,JPM,,6/22/2018 16:00,98.14,STT,,6/22/2018 16:00,107.3,NTRS
6/25/2018 16:00,104.79,JPM,,6/25/2018 16:00,95.92,STT,,6/25/2018 16:00,104.92,NTRS
6/26/2018 16:00,104.86,JPM,,6/26/2018 16:00,95.6,STT,,6/26/2018 16:00,104.63,NTRS
6/27/2018 16:00,103.24,JPM,,6/27/2018 16:00,93.99,STT,,6/27/2018 16:00,103.4,NTRS
6/28/2018 16:00,104.93,JPM,,6/28/2018 16:00,94.26,STT,,6/28/2018 16:00,103.71,NTRS
6/29/2018 16:00,104.2,JPM,,6/29/2018 16:00,93.09,STT,,6/29/2018 16:00,102.89,NTRS
7/2/2018 16:00,105.08,JPM,,7/2/2018 16:00,94.02,STT,,7/2/2018 16:00,104.02,NTRS
7/3/2018 13:00,103.61,JPM,,7/3/2018 13:00,92.92,STT,,7/3/2018 13:00,102.61,NTRS
7/5/2018 16:00,103.72,JPM,,7/5/2018 16:00,92.43,STT,,7/5/2018 16:00,102.46,NTRS
7/6/2018 16:00,104.06,JPM,,7/6/2018 16:00,92.75,STT,,7/6/2018 16:00,102.68,NTRS
7/9/2018 16:00,107.28,JPM,,7/9/2018 16:00,94.47,STT,,7/9/2018 16:00,105.68,NTRS
7/10/2018 16:00,106.62,JPM,,7/10/2018 16:00,93.77,STT,,7/10/2018 16:00,105.01,NTRS
7/11/2018 16:00,106.39,JPM,,7/11/2018 16:00,92.7,STT,,7/11/2018 16:00,104.11,NTRS
7/12/2018 16:00,106.85,JPM,,7/12/2018 16:00,92.86,STT,,7/12/2018 16:00,104.13,NTRS
7/13/2018 16:00,106.36,JPM,,7/13/2018 16:00,92.44,STT,,7/13/2018 16:00,104.04,NTRS
7/16/2018 16:00,110.58,JPM,,7/16/2018 16:00,93.2,STT,,7/16/2018 16:00,105.46,NTRS
7/17/2018 16:00,110.5,JPM,,7/17/2018 16:00,93.45,STT,,7/17/2018 16:00,105.74,NTRS
7/18/2018 16:00,111.53,JPM,,7/18/2018 16:00,95.33,STT,,7/18/2018 16:00,110.69,NTRS
7/19/2018 16:00,109.89,JPM,,7/19/2018 16:00,92.74,STT,,7/19/2018 16:00,108.44,NTRS
7/20/2018 16:00,111.28,JPM,,7/20/2018 16:00,85.87,STT,,7/20/2018 16:00,107.73,NTRS
7/23/2018 16:00,113.35,JPM,,7/23/2018 16:00,87.02,STT,,7/23/2018 16:00,110.9,NTRS
7/24/2018 16:00,114.15,JPM,,7/24/2018 16:00,87.75,STT,,7/24/2018 16:00,111.63,NTRS
7/25/2018 16:00,115.18,JPM,,7/25/2018 16:00,87.21,STT,,7/25/2018 16:00,111.27,NTRS
7/26/2018 16:00,114.85,JPM,,7/26/2018 16:00,86.93,STT,,7/26/2018 16:00,111.61,NTRS
7/27/2018 16:00,116.03,JPM,,7/27/2018 16:00,87,STT,,7/27/2018 16:00,110.96,NTRS
7/30/2018 16:00,116.73,JPM,,7/30/2018 16:00,87.22,STT,,7/30/2018 16:00,110.01,NTRS
